,Video_URL,Thumbnails_URL,Title,Views,Published_date
390,https://www.youtube.com/watch?v=pXjLbNAa_ag,https://i.ytimg.com/vi/pXjLbNAa_ag/hqdefault.jpg,SURFACE AREA & VOLUMES - MOST Important Questions || Class-10th,101604,2023-02-03
391,https://www.youtube.com/watch?v=4l4t1Z8nQeI,https://i.ytimg.com/vi/4l4t1Z8nQeI/hqdefault.jpg,Successful होने का पहला पड़ाव💥💥 #Shorts #PhysicsWallah #PWFoundation,37143,2023-02-03
392,https://www.youtube.com/watch?v=xs3zpaLmF4I,https://i.ytimg.com/vi/xs3zpaLmF4I/hqdefault.jpg,MANUFACTURING INDUSTRIES - in 1 Shot || Class -10th Board Exams,62843,2023-02-03
393,https://www.youtube.com/watch?v=RYv7zgrJdS8,https://i.ytimg.com/vi/RYv7zgrJdS8/hqdefault.jpg,इन 4 Tips से EXAM में हमेशा TOP करोगे 🔥 🎩 #Shorts #PhysicsWallah #PWFoundation,160259,2023-02-03
394,https://www.youtube.com/watch?v=b2YQSPGZMUQ,https://i.ytimg.com/vi/b2YQSPGZMUQ/hqdefault.jpg,Science Practice Paper Discussion Session || Class-10th Boards,552010,2023-02-02
395,https://www.youtube.com/watch?v=zGUAhzHiqis,https://i.ytimg.com/vi/zGUAhzHiqis/hqdefault.jpg,Sunlo बोहोत जरूरी बात !! 😲😲 #Shorts #PhysicsWallah #PWFoundation,118834,2023-02-02
396,https://www.youtube.com/watch?v=0C3QqOMj3Xc,https://i.ytimg.com/vi/0C3QqOMj3Xc/hqdefault.jpg,Can You Answer This Question  🤩🔥 #Shorts #PhysicsWallah #PWFoundation,70299,2023-02-02
397,https://www.youtube.com/watch?v=hX31rqIRvFg,https://i.ytimg.com/vi/hX31rqIRvFg/hqdefault.jpg,AREA RELATED TO CIRCLES - in 1 Shot || Class -10th Board Exams,140033,2023-02-01
398,https://www.youtube.com/watch?v=wKhnNUHgjCc,https://i.ytimg.com/vi/wKhnNUHgjCc/hqdefault.jpg,Apna Focus Clear Rakho🔥🔥 #PWShorts #PWVidyapeeth #PhysicsWallah,48461,2023-02-01
399,https://www.youtube.com/watch?v=-abURVi907g,https://i.ytimg.com/vi/-abURVi907g/hqdefault.jpg,DOUBLE THEME - LONG QUESTIONS - Most Important Questions || Class-10th,93929,2023-02-01
400,https://www.youtube.com/watch?v=LAsPxV5xZ58,https://i.ytimg.com/vi/LAsPxV5xZ58/hqdefault.jpg,REPORTED SPEECH in 30 Minutes || Mind Map Series for Class 10th,96769,2023-02-01
401,https://www.youtube.com/watch?v=l_qQPGHacPI,https://i.ytimg.com/vi/l_qQPGHacPI/hqdefault.jpg,Exam के Pressure से हो परेशन?😖📚#Shorts #PhysicsWallah #PWFoundation,123702,2023-02-01
402,https://www.youtube.com/watch?v=F4v7wN34Fro,https://i.ytimg.com/vi/F4v7wN34Fro/hqdefault.jpg,"GENDER, RELIGION AND CASTE - in 1 Shot || Class -10th Board Exams",67545,2023-02-01
403,https://www.youtube.com/watch?v=RaQhSMmdP-M,https://i.ytimg.com/vi/RaQhSMmdP-M/hqdefault.jpg,Khud pe Believe karna sikho 🔥💪 #PWShorts #PWVidyapeeth #PhysicsWallah,52501,2023-02-01
404,https://www.youtube.com/watch?v=I7_GXBol6IM,https://i.ytimg.com/vi/I7_GXBol6IM/hqdefault.jpg,MAGNETIC EFFECTS OF ELECTRIC CURRENT - in 1 Shot || Class -10th Board Exams,282147,2023-01-31
405,https://www.youtube.com/watch?v=-Z-lZKDIW4w,https://i.ytimg.com/vi/-Z-lZKDIW4w/hqdefault.jpg,CIRCLES - MOST Important Questions || Class-10th,93293,2023-01-31
406,https://www.youtube.com/watch?v=7uz_IOYByRs,https://i.ytimg.com/vi/7uz_IOYByRs/hqdefault.jpg,Kya tum Bhi Mehnat kar rahe ho 🔥🔥 #PWShorts #PWVidyapeeth #PhysicsWallah,44483,2023-01-31
407,https://www.youtube.com/watch?v=K30XvzsOTjg,https://i.ytimg.com/vi/K30XvzsOTjg/hqdefault.jpg,THE AGE OF INDUSTRIALIZATION - in 1 Shot || Class -10th Board Exams,94792,2023-01-31
408,https://www.youtube.com/watch?v=gM9Sz0exEL4,https://i.ytimg.com/vi/gM9Sz0exEL4/hqdefault.jpg,Apni Life Create Karna Sikho💪🔥 #PWShorts #PWVidyapeeth #PhysicsWallah,273277,2023-01-31
409,https://www.youtube.com/watch?v=Gqza6yHk1Ks,https://i.ytimg.com/vi/Gqza6yHk1Ks/hqdefault.jpg,THE BEGGAR  in One Shot - From Zero to Hero || Class 9th,58585,2023-01-31
410,https://www.youtube.com/watch?v=hwjRqvMOTvQ,https://i.ytimg.com/vi/hwjRqvMOTvQ/hqdefault.jpg,CIRCLES - in 1 Shot || Class -10th Board Exams,317737,2023-01-30
411,https://www.youtube.com/watch?v=BdBQ2yfCW1g,https://i.ytimg.com/vi/BdBQ2yfCW1g/hqdefault.jpg,"FOG, FOR ANNE GREGORY || Hindi Summary in 30 Minutes || Class 10th",66855,2023-01-30
412,https://www.youtube.com/watch?v=UIJyoIMXEH0,https://i.ytimg.com/vi/UIJyoIMXEH0/hqdefault.jpg,क्या आपको भी Calcium की कमी है? 😳😳 #Shorts #PhysicsWallah,30981,2023-01-30
413,https://www.youtube.com/watch?v=kDTjhJ8PSSs,https://i.ytimg.com/vi/kDTjhJ8PSSs/hqdefault.jpg,POLITICAL PARTIES - in 1 Shot || Class -10th Board Exams,65162,2023-01-30
414,https://www.youtube.com/watch?v=z1ZmXLi1MeQ,https://i.ytimg.com/vi/z1ZmXLi1MeQ/hqdefault.jpg,Boards से पहले ये जरूर देखो📚🔥 #Shorts #PhysicsWallah,130331,2023-01-30
415,https://www.youtube.com/watch?v=Mdn3H8V-lKs,https://i.ytimg.com/vi/Mdn3H8V-lKs/hqdefault.jpg,REPORTED SPEECH in One Shot - From Zero to Hero || Class 9th,98808,2023-01-30
416,https://www.youtube.com/watch?v=B2jSvV9dwNE,https://i.ytimg.com/vi/B2jSvV9dwNE/hqdefault.jpg,COMPLETE GRAMMAR REVISION - in 1 Shot || Class -10th Board Exams,780072,2023-01-29
417,https://www.youtube.com/watch?v=FKX5gq9L8do,https://i.ytimg.com/vi/FKX5gq9L8do/hqdefault.jpg,How to Write Effective Answers in Exams?! || Strategy Wallah || PW Foundation,143059,2023-01-29
418,https://www.youtube.com/watch?v=5-h-Td7ScFA,https://i.ytimg.com/vi/5-h-Td7ScFA/hqdefault.jpg,REPORTED SPEECH - MOST Important Questions || Class-10th,72122,2023-01-28
419,https://www.youtube.com/watch?v=WZZxE7gpmpk,https://i.ytimg.com/vi/WZZxE7gpmpk/hqdefault.jpg,Zid ऐसी जो Sapne साकार कर दे 🔥🔥#Shorts #PhysicsWallah,38598,2023-01-28
420,https://www.youtube.com/watch?v=Q2tChfJPJ2I,https://i.ytimg.com/vi/Q2tChfJPJ2I/hqdefault.jpg,POPULATION in One Shot - From Zero to Hero || Class 9th,56496,2023-01-28
421,https://www.youtube.com/watch?v=u02Uf3j6Qas,https://i.ytimg.com/vi/u02Uf3j6Qas/hqdefault.jpg,TRIANGLES in 1 Shot || Class -10th Board Exams,437125,2023-01-27
422,https://www.youtube.com/watch?v=ZdyGE7nwItI,https://i.ytimg.com/vi/ZdyGE7nwItI/hqdefault.jpg,FOR ANNE GREGORY - MOST Important Questions || Class-10th,19386,2023-01-27
423,https://www.youtube.com/watch?v=Q3TjSP8zxec,https://i.ytimg.com/vi/Q3TjSP8zxec/hqdefault.jpg,IF I WERE YOU + A HOUSE IS NOT A HOME in One Shot - From Zero to Hero || Class 9th,65929,2023-01-27
424,https://www.youtube.com/watch?v=sbzjnnaTy8w,https://i.ytimg.com/vi/sbzjnnaTy8w/hqdefault.jpg,Boards में ये पक्का आएगा🔥📚#Shorts #PhysicsWallah,93175,2023-01-27
425,https://www.youtube.com/watch?v=32d-4jFB8QM,https://i.ytimg.com/vi/32d-4jFB8QM/hqdefault.jpg,NATURAL VEGETATION in One Shot - From Zero to Hero || Class 9th,43134,2023-01-27
426,https://www.youtube.com/watch?v=y0sEb9sdd0A,https://i.ytimg.com/vi/y0sEb9sdd0A/hqdefault.jpg,OUR ENVIRONMENT in 1 Shot || Class 10th Board Exams,126815,2023-01-26
427,https://www.youtube.com/watch?v=HZNwTUHF4Wg,https://i.ytimg.com/vi/HZNwTUHF4Wg/hqdefault.jpg,Bachoo ke sapne ab honge pure 💪 #PWShikshaKiKranti  #PhysicsWallah,47669,2023-01-26
428,https://www.youtube.com/watch?v=9_u4xsh-2eg,https://i.ytimg.com/vi/9_u4xsh-2eg/hqdefault.jpg,THE BOOK THAT SAVED EARTH || Hindi Summary in 30 Minutes || Class 10th,114386,2023-01-26
429,https://www.youtube.com/watch?v=Mub_vI4-bK0,https://i.ytimg.com/vi/Mub_vI4-bK0/hqdefault.jpg,इतना Pareshan क्यों हो?😨😨#Shorts #PhysicsWallah,62273,2023-01-26
430,https://www.youtube.com/watch?v=8UZMao_QBJk,https://i.ytimg.com/vi/8UZMao_QBJk/hqdefault.jpg,MONEY AND CREDIT - in 1 Shot || Class -10th Board Exams,59030,2023-01-25
431,https://www.youtube.com/watch?v=dAN2qhlXlS0,https://i.ytimg.com/vi/dAN2qhlXlS0/hqdefault.jpg,Can You Answer This Question  🤩🔥#Shorts #PhysicsWallah,46626,2023-01-25
432,https://www.youtube.com/watch?v=2on7u3UCXzc,https://i.ytimg.com/vi/2on7u3UCXzc/hqdefault.jpg,COORDINATE GEOMETRY - in 1 Shot || Class -10th Board Exams,142941,2023-01-25
433,https://www.youtube.com/watch?v=9XZVFyy2jpU,https://i.ytimg.com/vi/9XZVFyy2jpU/hqdefault.jpg,DEMOCRATIC RIGHTS in One Shot - From Zero to Hero || Class 9th,69821,2023-01-25
434,https://www.youtube.com/watch?v=TpKrjb2fNN4,https://i.ytimg.com/vi/TpKrjb2fNN4/hqdefault.jpg,FOG  - MOST Important Questions || Class-10th,15758,2023-01-25
435,https://www.youtube.com/watch?v=H2YW9xEG_hA,https://i.ytimg.com/vi/H2YW9xEG_hA/hqdefault.jpg,HUMAN EYE & THE COLORFUL WORLD in 1 Shot | Class -10th Board Exams,209205,2023-01-24
436,https://www.youtube.com/watch?v=DOuWHj_kZVc,https://i.ytimg.com/vi/DOuWHj_kZVc/hqdefault.jpg,A SLUMBER DID MY SPIRIT SEAL in One Shot - From Zero to Hero || Class 9th,31723,2023-01-24
437,https://www.youtube.com/watch?v=EBSVgq2E7CE,https://i.ytimg.com/vi/EBSVgq2E7CE/hqdefault.jpg,Boards में हो जाएगी नैया पार 🤩🤩 #Shorts #PhysicsWallah,116876,2023-01-24
438,https://www.youtube.com/watch?v=sZafag_pSdk,https://i.ytimg.com/vi/sZafag_pSdk/hqdefault.jpg,DEVELOPMENT - in 1 Shot || Class -10th Board Exams,95279,2023-01-24
439,https://www.youtube.com/watch?v=-nnNhzhV9QI,https://i.ytimg.com/vi/-nnNhzhV9QI/hqdefault.jpg,PASTORALISTS IN THE MODERN WORLD in One Shot - From Zero to Hero || Class 9th,111033,2023-01-24
440,https://www.youtube.com/watch?v=wONRO7BAPPM,https://i.ytimg.com/vi/wONRO7BAPPM/hqdefault.jpg,ARITHMETIC PROGRESSIONS - in 1 Shot || Class -10th Board Exams,185205,2023-01-23
441,https://www.youtube.com/watch?v=_fImK5teeBo,https://i.ytimg.com/vi/_fImK5teeBo/hqdefault.jpg,THE BOOK THAT SAVED EARTH - Most Important Questions || Class-10th,32919,2023-01-23
442,https://www.youtube.com/watch?v=xyFzT0WH1A8,https://i.ytimg.com/vi/xyFzT0WH1A8/hqdefault.jpg,क्या Fungus का ये राज़ आपको मालूम था ?😳😳#Shorts #PhysicsWallah,46245,2023-01-23
443,https://www.youtube.com/watch?v=XW_PRHcHpsk,https://i.ytimg.com/vi/XW_PRHcHpsk/hqdefault.jpg,THE PROPOSAL || Hindi Summary in 30 Minutes || Class 10th,70783,2023-01-23
444,https://www.youtube.com/watch?v=pE2E4kxkKSw,https://i.ytimg.com/vi/pE2E4kxkKSw/hqdefault.jpg,COMPLETE LITERATURE REVISION FIRST FLIGHT POEMS - in 1 Shot || Class -10th Board Exams,349792,2023-01-22
445,https://www.youtube.com/watch?v=33hoxZTMheU,https://i.ytimg.com/vi/33hoxZTMheU/hqdefault.jpg,KATHMANDU + THE LAST LEAF in One Shot - From Zero to Hero || Class 9th,60023,2023-01-22
446,https://www.youtube.com/watch?v=nKB_IcmgHJY,https://i.ytimg.com/vi/nKB_IcmgHJY/hqdefault.jpg,THE PROPOSAL - MOST Important Questions || Class-10th,29882,2023-01-22
447,https://www.youtube.com/watch?v=MdpKeLphORg,https://i.ytimg.com/vi/MdpKeLphORg/hqdefault.jpg,क्या ला रहा है #pwshikshakikranti  इस Republic Day 🤩 #PWFoundation,72303,2023-01-22
448,https://www.youtube.com/watch?v=0ILXejvJ-gU,https://i.ytimg.com/vi/0ILXejvJ-gU/hqdefault.jpg,AGRICULTURE - in 1 Shot || Class -10th Board Exams,84983,2023-01-21
449,https://www.youtube.com/watch?v=cgvyRDxjJ0g,https://i.ytimg.com/vi/cgvyRDxjJ0g/hqdefault.jpg,Biggest Revolution In Education 🔥🔥 #PWShikshaKiKranti,53531,2023-01-21
450,https://www.youtube.com/watch?v=DxEGgEpng04,https://i.ytimg.com/vi/DxEGgEpng04/hqdefault.jpg,PROBABILITY - MOST Important Questions || Class-10th,92044,2023-01-21
451,https://www.youtube.com/watch?v=_iPACRFyTFA,https://i.ytimg.com/vi/_iPACRFyTFA/hqdefault.jpg,"ACIDS, BASES AND SALTS in 1 Shot || Class -10th Board Exams",758636,2023-01-21
452,https://www.youtube.com/watch?v=U3uSXM2sTDs,https://i.ytimg.com/vi/U3uSXM2sTDs/hqdefault.jpg,Desi and Videsi Trick to Learn Reactivity Series of Metals || Chemistry ke फर्रे #Shorts,386983,2023-01-21
453,https://www.youtube.com/watch?v=jAip7E1U8P0,https://i.ytimg.com/vi/jAip7E1U8P0/hqdefault.jpg,BHOLI -Most Important Questions || Class-10th,28436,2023-01-21
454,https://www.youtube.com/watch?v=36m_I-iEclY,https://i.ytimg.com/vi/36m_I-iEclY/hqdefault.jpg,BHOLI || Hindi Summary in 30 Minutes || Class 10th,55015,2023-01-21
455,https://www.youtube.com/watch?v=dvnVe0NhxUc,https://i.ytimg.com/vi/dvnVe0NhxUc/hqdefault.jpg,QUADRATIC EQUATIONS in 1 Shot | Class -10th Board Exams,223009,2023-01-20
456,https://www.youtube.com/watch?v=5FhIabsREOw,https://i.ytimg.com/vi/5FhIabsREOw/hqdefault.jpg,HOW DO ORGANISMS REPRODUCE? in 1 Shot || Class -10th Board Exams,593435,2023-01-20
457,https://www.youtube.com/watch?v=AuUd_yR3PAw,https://i.ytimg.com/vi/AuUd_yR3PAw/hqdefault.jpg,DESCRIPTIVE PARAGRAPH + DIARY ENTRY in One Shot - From Zero to Hero || Class 9th,53938,2023-01-20
458,https://www.youtube.com/watch?v=lu_Oh6R72QU,https://i.ytimg.com/vi/lu_Oh6R72QU/hqdefault.jpg,ये Padhna Bahut जरूरी है🔥📚 #Shorts #PhysicsWallah,67876,2023-01-20
459,https://www.youtube.com/watch?v=mtHeZ0t5zZ0,https://i.ytimg.com/vi/mtHeZ0t5zZ0/hqdefault.jpg,THE SERMON AT BENARES | Hindi Summary in 30 Minutes | Class 10th,43747,2023-01-20
460,https://www.youtube.com/watch?v=QeQ1CtvAt5U,https://i.ytimg.com/vi/QeQ1CtvAt5U/hqdefault.jpg,THE SERMON AT BENARES - Most Important Questions | Class-10th,17882,2023-01-20
461,https://www.youtube.com/watch?v=wXRFUtVBkGs,https://i.ytimg.com/vi/wXRFUtVBkGs/hqdefault.jpg,WATER RESOURCES in 1 Shot || Class -10th Board Exams,77498,2023-01-19
462,https://www.youtube.com/watch?v=hQKCUERfEL8,https://i.ytimg.com/vi/hQKCUERfEL8/hqdefault.jpg,LIFELINES  OF NATIONAL ECONOMY - Most Important Questions | Class-10th,24275,2023-01-19
463,https://www.youtube.com/watch?v=yG6uf9YXpEw,https://i.ytimg.com/vi/yG6uf9YXpEw/hqdefault.jpg,ठंड में ये Nahi सिखा तो क्या सीखा 😲🔥#Shorts #PhysicsWallah,76893,2023-01-19
464,https://www.youtube.com/watch?v=xASm_pfKRzQ,https://i.ytimg.com/vi/xASm_pfKRzQ/hqdefault.jpg,STATISTICS in One Shot - From Zero to Hero | Class 9th,68585,2023-01-19
465,https://www.youtube.com/watch?v=59U7v0sbqY8,https://i.ytimg.com/vi/59U7v0sbqY8/hqdefault.jpg,क्या आप भी इससे PARESHAN  है?😥😥#Shorts #PhysicsWallah,233552,2023-01-19
466,https://www.youtube.com/watch?v=XzJY_atX2d8,https://i.ytimg.com/vi/XzJY_atX2d8/hqdefault.jpg,PAIR OF LINEAR EQUATIONS IN TWO VARIABLES in 1 Shot || Class -10th Board Exams,436150,2023-01-18
467,https://www.youtube.com/watch?v=P-rd9SQ7Ttk,https://i.ytimg.com/vi/P-rd9SQ7Ttk/hqdefault.jpg,PRINT CULTURE AND THE MODERN WORLD - Most Important Questions || Class-10th,51694,2023-01-18
468,https://www.youtube.com/watch?v=Y_rccpe3bC8,https://i.ytimg.com/vi/Y_rccpe3bC8/hqdefault.jpg,GLOBALIZATION AND THE INDIAN ECONOMY in 1 Shot || Class -10th Board Exams,58474,2023-01-18
469,https://www.youtube.com/watch?v=DCHy2cevNd0,https://i.ytimg.com/vi/DCHy2cevNd0/hqdefault.jpg,FOOD SECURITY IN INDIA  in One Shot - From Zero to Hero || Class 9th,52165,2023-01-18
470,https://www.youtube.com/watch?v=JtloTY9KFSI,https://i.ytimg.com/vi/JtloTY9KFSI/hqdefault.jpg,THE NECKLACE -Most Important Questions || Class-10th,17560,2023-01-18
471,https://www.youtube.com/watch?v=-G0LfcP1xJU,https://i.ytimg.com/vi/-G0LfcP1xJU/hqdefault.jpg,POLYNOMIALS in 1 Shot || Class -10th Board Exams,227453,2023-01-17
472,https://www.youtube.com/watch?v=vJLCoFQubXM,https://i.ytimg.com/vi/vJLCoFQubXM/hqdefault.jpg,Result Ke Liye Sanyam Rakhna Padhta Hai 😇 #PWShorts #PWVidyapeeth #PhysicsWallah,56610,2023-01-17
473,https://www.youtube.com/watch?v=xziEBvl4SnQ,https://i.ytimg.com/vi/xziEBvl4SnQ/hqdefault.jpg,AREA RELATED TO CIRCLES - MOST Important Questions || Class-10th,90965,2023-01-17
474,https://www.youtube.com/watch?v=3lQ3uatL5Sw,https://i.ytimg.com/vi/3lQ3uatL5Sw/hqdefault.jpg,FACE The REALITY 🙌 #PWShorts #PWVidyapeeth #PhysicsWallah,30622,2023-01-17
475,https://www.youtube.com/watch?v=bTWP67dZxrg,https://i.ytimg.com/vi/bTWP67dZxrg/hqdefault.jpg,CONSTRUCTIONS in 30 Minutes || Mind Map Series for Class 10th,40511,2023-01-17
476,https://www.youtube.com/watch?v=GAAALx4A7XM,https://i.ytimg.com/vi/GAAALx4A7XM/hqdefault.jpg,2 Choice Hoti Hai !! 🙌 #PWShorts #PWVidyapeeth #PhysicsWallah,32977,2023-01-17
477,https://www.youtube.com/watch?v=4SfNQCLfbjs,https://i.ytimg.com/vi/4SfNQCLfbjs/hqdefault.jpg,Halato se Harne Wala Mat Samjhana 🔥 #PWShorts #PWVidyapeeth #PhysicsWallah,369101,2023-01-17
478,https://www.youtube.com/watch?v=ZwJMB1Fs9bc,https://i.ytimg.com/vi/ZwJMB1Fs9bc/hqdefault.jpg,FOREST AND WILDLIFE RESOURCES in 1 Shot || Class -10th Board Exams,81649,2023-01-17
479,https://www.youtube.com/watch?v=-zrCvXuAC4M,https://i.ytimg.com/vi/-zrCvXuAC4M/hqdefault.jpg,MEHNAT ke bad hi SUKOON ki Neend Milti Hai 😇 #PWShorts #PWVidyapeeth #PhysicsWallah,21607,2023-01-17
480,https://www.youtube.com/watch?v=ExwnorDH3BU,https://i.ytimg.com/vi/ExwnorDH3BU/hqdefault.jpg,Selection Hoga Ya Nahi Ye Hamare Hath Me Nahi!! 🙌 #PWShorts #PWVidyapeeth #PhysicsWallah,19653,2023-01-17
481,https://www.youtube.com/watch?v=C6re7Vn1k_U,https://i.ytimg.com/vi/C6re7Vn1k_U/hqdefault.jpg,REACH FOR THE TOP in One Shot - From Zero to Hero || Class 9th,30233,2023-01-17
482,https://www.youtube.com/watch?v=dxmz55YafeI,https://i.ytimg.com/vi/dxmz55YafeI/hqdefault.jpg,Mehnat Nahi Kaoge toh Kaise Aayega Result 🤔 #PWShorts #PWVidyapeeth #PhysicsWallah,23583,2023-01-17
483,https://www.youtube.com/watch?v=hGG9D5FMF38,https://i.ytimg.com/vi/hGG9D5FMF38/hqdefault.jpg,IMPACT Pata Hona Zaruri Hai 🔥 #PWShorts #PWVidyapeeth #PhysicsWallah,12274,2023-01-17
484,https://www.youtube.com/watch?v=KglYEUcGjlg,https://i.ytimg.com/vi/KglYEUcGjlg/hqdefault.jpg,Aapne Aap se UMEED Rakho 🙌 #PWShorts #PWVidyapeeth #PhysicsWallah,12949,2023-01-17
485,https://www.youtube.com/watch?v=LTxMiGQVDIQ,https://i.ytimg.com/vi/LTxMiGQVDIQ/hqdefault.jpg,THE NECKLACE || Hindi Summary in 30 Minutes || Class 10th,50679,2023-01-17
486,https://www.youtube.com/watch?v=jkDNRl6nTig,https://i.ytimg.com/vi/jkDNRl6nTig/hqdefault.jpg,इससे AAPKI जान बच सकती है ? 😲❗ #Shorts #PhysicsWallah #PhysicsWallahFoundation,35162,2023-01-17
487,https://www.youtube.com/watch?v=VNLLAzv2O1E,https://i.ytimg.com/vi/VNLLAzv2O1E/hqdefault.jpg,HEREDITY AND EVOLUTION - Most Important Questions for || Class-10th,67816,2023-01-17
488,https://www.youtube.com/watch?v=_dzjOxScFow,https://i.ytimg.com/vi/_dzjOxScFow/hqdefault.jpg,OUTCOMES OF DEMOCRACY - Most Important Questions || Class-10th,19059,2023-01-16
489,https://www.youtube.com/watch?v=m2e-1XFApVA,https://i.ytimg.com/vi/m2e-1XFApVA/hqdefault.jpg,KAISA लगा जान कर?🤩🔥 #Shorts #PhysicsWallah,37939,2023-01-16
490,https://www.youtube.com/watch?v=oVOl0ZlGk_g,https://i.ytimg.com/vi/oVOl0ZlGk_g/hqdefault.jpg,FEDERALISM in 1 Shot || Class -10th Board Exams,82777,2023-01-16
491,https://www.youtube.com/watch?v=1lOvAIx73vM,https://i.ytimg.com/vi/1lOvAIx73vM/hqdefault.jpg,SOUND in One Shot - From Zero to Hero || Class 9th,435730,2023-01-16
492,https://www.youtube.com/watch?v=6YtFpvWuAWs,https://i.ytimg.com/vi/6YtFpvWuAWs/hqdefault.jpg,JEE Aur NEET Ek Marathon Journey Hai 🙌 #PWShorts #PWVidyapeeth #PhysicsWallah,21264,2023-01-16
493,https://www.youtube.com/watch?v=A9vcO-M-lH4,https://i.ytimg.com/vi/A9vcO-M-lH4/hqdefault.jpg,MADAM RIDES THE BUS -Most Important Questions || Class-10th,22215,2023-01-16
494,https://www.youtube.com/watch?v=ahZ-rb4cOvE,https://i.ytimg.com/vi/ahZ-rb4cOvE/hqdefault.jpg,REAL NUMBERS in 1 Shot || Class -10th Board Exams,444220,2023-01-15
495,https://www.youtube.com/watch?v=TJzWL3blKZ8,https://i.ytimg.com/vi/TJzWL3blKZ8/hqdefault.jpg,CLIMATE  in One Shot - From Zero to Hero || Class 9th,79837,2023-01-15
496,https://www.youtube.com/watch?v=G4Kjp-PKo08,https://i.ytimg.com/vi/G4Kjp-PKo08/hqdefault.jpg,COMPLETE LITERATURE REVISION - FOOT PRINT WITHOUT FEET in 1 Shot || Class -10th Board Exams,439984,2023-01-15
497,https://www.youtube.com/watch?v=VAEOJUvhtyo,https://i.ytimg.com/vi/VAEOJUvhtyo/hqdefault.jpg,SUBJECT VERB CONCORD -Most Important Questions || Class-10th,41027,2023-01-15
498,https://www.youtube.com/watch?v=dgeRzMpoo5w,https://i.ytimg.com/vi/dgeRzMpoo5w/hqdefault.jpg,THE HAPPY PRINCE + ON KILLING A TREE in One Shot - From Zero to Hero || Class 9th,36411,2023-01-15
499,https://www.youtube.com/watch?v=4fuiqEcqANw,https://i.ytimg.com/vi/4fuiqEcqANw/hqdefault.jpg,MANUFACTURING INDUSTRIES -Most Important Questions || Class-10th,22243,2023-01-15
500,https://www.youtube.com/watch?v=D6GT1FNfNvc,https://i.ytimg.com/vi/D6GT1FNfNvc/hqdefault.jpg,SOME APPLICATIONS OF TRIGONOMETRY - MOST Important Questions || Class-10th,88969,2023-01-14
501,https://www.youtube.com/watch?v=G_JnER6GIz0,https://i.ytimg.com/vi/G_JnER6GIz0/hqdefault.jpg,STATISTICS in 30 Minutes || Mind Map Series for Class 10th,495612,2023-01-14
502,https://www.youtube.com/watch?v=YfTIfsxDfRI,https://i.ytimg.com/vi/YfTIfsxDfRI/hqdefault.jpg,1 Month Strategy for CLASS 10th Board Exam !! 🔥 #Shorts #PhysicsWallah,229063,2023-01-14
503,https://www.youtube.com/watch?v=5ABzj23cdTY,https://i.ytimg.com/vi/5ABzj23cdTY/hqdefault.jpg,MADAM RIDES THE BUS || Hindi Summary in 30 Minutes || Class 10th,44553,2023-01-14
504,https://www.youtube.com/watch?v=lC3HOf0LYPk,https://i.ytimg.com/vi/lC3HOf0LYPk/hqdefault.jpg,Milne Ke Liye Ready Ho?🤩🔥 #Shorts #PhysicsWallah #PhysicsWallahFoundation #PWStars,70603,2023-01-14
505,https://www.youtube.com/watch?v=JyY1K2VTzBQ,https://i.ytimg.com/vi/JyY1K2VTzBQ/hqdefault.jpg,CONTROL AND COORDINATION  in 1 Shot || Class -10th Board Exams,507486,2023-01-13
506,https://www.youtube.com/watch?v=hC-howAE7ZY,https://i.ytimg.com/vi/hC-howAE7ZY/hqdefault.jpg,GLOBALIZATION AND THE INDIAN ECONOMY - Most Important Questions || Class-10th,23620,2023-01-13
507,https://www.youtube.com/watch?v=sNIAt3aAMPs,https://i.ytimg.com/vi/sNIAt3aAMPs/hqdefault.jpg,MY CHILDHOOD + NO MEN ARE FOREIGN in One Shot - From Zero to Hero || Class 9th,42093,2023-01-13
508,https://www.youtube.com/watch?v=l9DDKGFvWRc,https://i.ytimg.com/vi/l9DDKGFvWRc/hqdefault.jpg,Ek Din Ki Mehnat Se Result Nahi Milta 🙌 #PWShorts #PWVidyapeeth #PhysicsWallah,48448,2023-01-13
509,https://www.youtube.com/watch?v=8bbfQsq4FcI,https://i.ytimg.com/vi/8bbfQsq4FcI/hqdefault.jpg,3 Tips to Avoid Exam Stress 📚🔥 #Shorts #PhysicsWallah #PhysicsWallahFoundation,49836,2023-01-13
510,https://www.youtube.com/watch?v=9qtXcZsuSYM,https://i.ytimg.com/vi/9qtXcZsuSYM/hqdefault.jpg,Aap Me Zidd Honi Chahiye 🙌 #PWShorts #PWVidyapeeth #PhysicsWallah,22690,2023-01-13
511,https://www.youtube.com/watch?v=AUc6rixRmT0,https://i.ytimg.com/vi/AUc6rixRmT0/hqdefault.jpg,THE MAKING OF A SCIENTIST - Most Important Questions || Class-10th,19342,2023-01-13
512,https://www.youtube.com/watch?v=gmmdCK5FPSk,https://i.ytimg.com/vi/gmmdCK5FPSk/hqdefault.jpg,THE MAKING OF THE GLOBAL WORLD in 1 Shot || Class -10th Board Exams,264509,2023-01-12
513,https://www.youtube.com/watch?v=jcFFwFIonn4,https://i.ytimg.com/vi/jcFFwFIonn4/hqdefault.jpg,SURFACE AREA AND VOLUMES in 30 Minutes || Mind Map Series for Class 10th,200790,2023-01-12
